id,name,lat,lon,city,zip,county,state,data_source,detail,contact,additional_location_info,image_link,exists,address,validation_date,lat_lon,type_fridge,location_type,overhead_protection,outdoors_or_indoors,size,number_shelves,tight_fitting_door,contents,photo,additional_info,validated,width,length,height
298,Caritas - Rowan,47.708141,-117.455845,Spokane,99205,Spokane,Washington,Little Free Pantry - Mini Pantry Movement,Shared Pantry,manager@caritasoutreachministries.org,,http://mapping.littlefreepantry.org/media/pantry_images/d67b5a2a6aa44c20ae77bf45c81304ad/P1010999.JPG,NA,3005 W. Rowan Ave Spokane,not yet validated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA
299,Given pantry,47.640174,-117.364785,Spokane,99223,Spokane,Washington,Little Free Pantry - Mini Pantry Movement,Shared Pantry,jessica@littlefreepantry.org,,http://mapping.littlefreepantry.org/media/pantry_images/d72caa19bec4489caa4e07445a8bdab8/A88DECC6-9B97-40F6-B44D-CBC7E35B1670.jpeg,NA,3124 E 17th Ave Spokane,not yet validated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA
300,Caritas - Fowler United Methodist,47.694378,-117.420514,Spokane,99205,Spokane,Washington,Little Free Pantry - Mini Pantry Movement,Shared Pantry,manager@caritasoutreachministries.org,,,NA,3928 N. Howard St. Spokane,not yet validated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA
301,Caritas - Cannon,47.694437,-117.440574,Spokane,99205,Spokane,Washington,Little Free Pantry - Mini Pantry Movement,Shared Pantry,manager@caritasoutreachministries.org,,http://mapping.littlefreepantry.org/media/pantry_images/99f44677b4f74e02b7db941ffc7b9d95/3929_N_Cannon.jpg,NA,3929 N Cannon St Spokane,not yet validated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA
302,Caritas - VA Queen,47.704082,-117.471111,Spokane,99205,Spokane,Washington,Little Free Pantry - Mini Pantry Movement,Shared Pantry,manager@caritasoutreachministries.org,,http://mapping.littlefreepantry.org/media/pantry_images/25203d1bc3ce44ce9d634e00c4f3dfc9/VA_3.jpg http://mapping.littlefreepantry.org/media/pantry_images/25203d1bc3ce44ce9d634e00c4f3dfc9/VA_1.jpg,NA,4017 W Queen Ave Spokane,not yet validated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA
303,Hamblen Presbyterian Church Little Free Pantry,47.616457,-117.380162,Spokane,99203,Spokane,Washington,Little Free Pantry - Mini Pantry Movement,Shared Pantry,jessica@littlefreepantry.org,,http://mapping.littlefreepantry.org/media/pantry_images/0b03ac5bda58452ca22d641d77e02a11/D5C652ED-B6F9-4F25-958E-4FDC0F1F7D1A.jpeg,NA,4102 S. Crestline Street Spokane,not yet validated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA
304,Caritas - Winston,47.712568,-117.47535,Spokane,99205,Spokane,Washington,Little Free Pantry - Mini Pantry Movement,Shared Pantry,manager@caritasoutreachministries.org,,http://mapping.littlefreepantry.org/media/pantry_images/9d07c30eafac4da1bd77b0b25b37dc2f/4315_W_Winston.jpg,NA,4315 W. Winston Dr. Spokane,not yet validated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA
305,Lidgerwood Church Food Library,47.69877,-117.395207,Spokane,99207,Spokane,Washington,Little Free Pantry - Mini Pantry Movement,Shared Pantry,jessica@littlefreepantry.org,,,NA,4449 N Nevada Street,not yet validated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA
306,Help for you,47.703597,-117.437722,Spokane,99205,Spokane,Washington,Little Free Pantry - Mini Pantry Movement,Shared Pantry,skmar01@yahoo.com,,,NA,5004 N Oak St Spokane,not yet validated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA
307,Caritas - Driscoll,47.70347,-117.464186,Spokane,99205,Spokane,Washington,Little Free Pantry - Mini Pantry Movement,Shared Pantry,manager@caritasoutreachministries.org,,https://doc-0c-4o-mymaps.googleusercontent.com/untrusted/hostedimage/hhdb5kbpa7oj96mjit7agv4qug/nv7ng2d49oaem9co69avkrgl2k/1657585286500/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AIsG_vZ7uRJ6b5i1B4_JkWtAlGnepDeK6O9ktnMRD16tkKeqFI_3HNKbRUkm4U8dmv539Wcuc4CmfNvp81BywJLQoj4MOinl2wq6sPlz1SOFjRIa2KQyvbGIiAInDsq7qYKOsOXrul39kVMiHm0psDbp629-7QTMlrQLgkteCmxXcM6flPV3hzh-E4zFmIaSnEW0W_gj?session=0&fife=s16383,NA,5017 N Driscoll Blvd,not yet validated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA
308,Caritas - Shadle Park Presbyterian Church,47.708164,-117.447673,Spokane,99205,Spokane,Washington,Little Free Pantry - Mini Pantry Movement,Shared Pantry,manager@caritasoutreachministries.org,,https://doc-0c-4o-mymaps.googleusercontent.com/untrusted/hostedimage/hhdb5kbpa7oj96mjit7agv4qug/9ualrnibqllhivdrcufj7hvu70/1657585286500/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AIsG_vZf5QSu7T-jOKgR1BXxdrgW_5qeE2XIMnyRnsEWtFqCa4fbf6ZicJPMyWLXA8_z2_mrJuip4Z8aJUTq7VjNx-ZNtgbMez5iVruzymMLidFCcQ_5Z5BalglRljKMElvB2P_zPPDs9OSTYI0YYtJ6i3VQwvtwFSlxsMNlb6cZbc14I9b5fNPBkP_0NNHYZtlAdrCg?session=0&fife=s16383,NA,5508 N Alberta St,not yet validated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA
309,Northside Church of Christ Free Pantry,47.709079,-117.429628,Spokane,99205,Spokane,Washington,The Little Free Pantry network,Shared Pantry,minister@nsidechurch.org,,https://doc-08-4o-mymaps.googleusercontent.com/untrusted/hostedimage/hhdb5kbpa7oj96mjit7agv4qug/7sa8pqsoooohgu0dlf5tl1k9o8/1657585286500/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AIsG_vZdM8YAe_GXXm49E_RNL-ou67nkhfg6S1oTU-LSVeeks9yCHOV0hbNFnA7o0e1N1I_0Wt3KPqaLTXMq561E2d8PJwUjIXp4jxPZpDacQMJ_Y4LYVe0ncVA8q_gTE6sdTofo2mC-3Yr6Xn9FcRmeIwhUSXNxFeyAX7SpgyYsncmRcgngxSHhwQljM76T8w5xhRd-?session=0&fife=s16383,NA,5601 N Jefferson St Spokane,not yet validated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA
310,Caritas - Wall,47.719299,-117.421997,Spokane,99208,Spokane,Washington,Little Free Pantry - Mini Pantry Movement,Shared Pantry,manager@caritasoutreachministries.org,,,NA,6718 N Wall St. Spokane,not yet validated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA
311,Caritas - Prince of Peace Lutheran Church,47.735798,-117.483011,Spokane,99208,Spokane,Washington,The Little Free Pantry network,Shared Pantry,manager@caritasoutreachministries.org,,https://doc-10-4o-mymaps.googleusercontent.com/untrusted/hostedimage/hhdb5kbpa7oj96mjit7agv4qug/tk5aio511dhr2mbrlnj5ep8vrk/1657585286500/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AIsG_va7cMq8HGrAXI0ile6RHMJjEx3baeMmRRTvCgz77B0udvIB1Tceyn-w8y3VYfJKxaImJIRDg1Pf5OdvkBxIYRHaRSMgZEqN6VYA1cOCERJ3_L0OPyEp8vi5q9dTgVCKg0ODj3BKaULbjRxrSS7q7Du8VGHeujOCn8g4cCdqEaIMoqfqbdURvlLOXNpSju9skckc?session=0&fife=s16383,NA,8441 N Indian Trail Rd. Spokane,not yet validated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA
312,YMCA Pantry,47.666445,-117.425735,Spokane,99201,Spokane,Washington,The Little Free Pantry network,Shared Pantry,manager@caritasoutreachministries.org,,https://doc-0g-4o-mymaps.googleusercontent.com/untrusted/hostedimage/hhdb5kbpa7oj96mjit7agv4qug/7rojan62buq7o7rdn29jkbmbj4/1657585286500/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AIsG_vb0oyaNdC9sXdVYb34bL10VOOR35a84Oq0bYk2fn2ctbKR0ZLRbJ49UdjrmCIiXDduy4eI0LqX2fn-l5NUoXm3-Zs-vTPmjdNK-oFeVX_xdNP-Z0MzOeCmUDmu6CNM0f-ofMlW7adFbr3imBh0SawQITmpxaJx7yHaoH0KSIpZ-jykS0vUMlnofuQkn2ycNAPky?session=0&fife=s16383,NA,930 N Monroe St,not yet validated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA
313,Caritas - Corbin Senior Center,47.683601,-117.425055,Spokane,99205,Spokane,Washington,Little Free Pantry - Mini Pantry Movement,Shared Pantry,manager@caritasoutreachministries.org,,http://mapping.littlefreepantry.org/media/pantry_images/4e536bf552384c2c9b4a2be4665aafb1/827_W_Cleveland.jpg,NA,Corbin Senior Center 827 W. Cleveland Ave ,not yet validated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA
314,Little Free Pantry West Central,47.668963,-117.447167,Spokane,99201,Spokane,Washington,Little Free Pantry - Mini Pantry Movement,Shared Pantry,jacki.putnam@gmail.com,,,NA,W 2330 Sharp Ave Spokane,not yet validated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA
315,Little Free Pantry Spokane Valley,47.657638,-117.261275,Spokane Valley,99206,Spokane,Washington,The Little Free Pantry network,Shared Pantry,mrthurber@comcast.net,,http://mapping.littlefreepantry.org/media/pantry_images/05452a1722f64e1fab952e42e66b156a/1FA332C1-C42B-480A-B382-D6D330F4E53C.png http://mapping.littlefreepantry.org/media/pantry_images/05452a1722f64e1fab952e42e66b156a/9F2D7486-4B00-40DB-8AC0-0C99808B1D64.jpeg,NA,12 N University Spokane Valley,not yet validated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA
316,Blessing Box,47.630633,-117.227903,Spokane Valley,99216,Spokane,Washington,Little Free Pantry - Blessing Box,Shared Pantry,gailbpmac@aol.com,,http://mapping.littlefreepantry.org/media/pantry_images/2d977c9a9ca140319c5987f20ac23b3c/inbound7524800213160287991.jpg http://mapping.littlefreepantry.org/media/pantry_images/2d977c9a9ca140319c5987f20ac23b3c/inbound4352424466916405115.jpg,NA,13112 E 29th Avenue,not yet validated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA
317,Sumner Library Pantry,47.204367,-122.243873,Sumner,98390,Pierce,Washington,The Little Free Pantry network,Shared Pantry,rryan@piercecountylibrary.org,Located in the parking lot of the Sumner Library,https://doc-0s-4o-mymaps.googleusercontent.com/untrusted/hostedimage/hhdb5kbpa7oj96mjit7agv4qug/op0rfa7ujpvu5nkg869lk19pmo/1657652187750/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AIsG_vb0kZejq6cHjqw-OLGlHN2dQNtvmZcP8kcQQogHoDPMGT4ptHTLx3lug2ZpQicZ1KWJtU87TibX1PZIAK4_PEjGfaRdDxAesnRBb2kZArQQhFdy8qHaQ4v8ESBxBwDESLnvX5JbxWHllhCGt3ueHlvsCWrY80d5Hr6MN7xXLnHAekY63Y9MjBUnTMCDV8ZXxXfc?session=0&fife=s16383,NA,1116 Fryar Ave,not yet validated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA
318,Sharing is Caring,47.203034,-122.232646,Sumner,98390,Pierce,Washington,Little Free Pantry - Mini Pantry Movement,Shared Pantry,jannette.raglin@gmail.com,,http://mapping.littlefreepantry.org/media/pantry_images/549d28a108f04933a648ca59f9238f31/FB_IMG_1623191344715.jpg,NA,1710 Main St Sumner,not yet validated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA
319,Parkland/Spanaway Library,47.132178,-122.435243,Tacoma,98444,Pierce,Washington,Little Free Pantry - Mini Pantry Movement,Shared Pantry,kbrooks@piercecountylibrary.org,,http://mapping.littlefreepantry.org/media/pantry_images/994cbeb6d9c949edbed6fab9e168e2b1/Parkland_Spanaway_Library.jpg,NA,13718 Pacific Ave S ,not yet validated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA
320,Tacoma CRCC Summit-Waller,47.191975,-122.396396,Tacoma,98404,Pierce,Washington,Little Free Pantry - Mini Pantry Movement,Shared Pantry,stanvp3923@comcast.net,,http://mapping.littlefreepantry.org/media/pantry_images/2ef7f284fff046069b1e7b79acc0c4d2/20210409_135010.jpg,NA,2419 E 72nd St. ,not yet validated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA
321,The Little Free Pantry,47.228456,-122.398947,Tacoma,98404,Pierce,Washington,The Little Free Pantry network,Shared Pantry,https://www.thelittlefreepantries.org/find-a-pantry,,https://doc-08-4o-mymaps.googleusercontent.com/untrusted/hostedimage/hhdb5kbpa7oj96mjit7agv4qug/9h8ukg51t6lu1fkvi3sulnaujo/1657652187750/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AIsG_vZ_3442X0XPZGibOqbMsK9S4rNvuHchY0twpR3_eWNLDgBrekLZhj_1USLMRWV0QtvOK0234cj84WyktnWEqCyuCyrR8uBE05PiOa0clmTGTw89Uk-QpoEM-EDgFXxKG7PV07P4P8Vseru07SyrEFRZc5cfnJam8i8aH-vdQls6loSpT900QHjN9GxR9Emay5g?session=0&fife=s16383,NA,3550 E Roosevelt Ave,not yet validated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA
322,Don’s Pantry (The Ventures),47.193766,-122.478371,Tacoma,98409,Pierce,Washington,Little Free Pantry - Mini Pantry Movement,Shared Pantry,kelly1351@hotmail.com,"Located in the alley entrance on S. 70th, between Montgomery and Adler",http://mapping.littlefreepantry.org/media/pantry_images/bf4cc311f0854521b48b1ac5b5e1d326/CBE162AD-ACE5-407E-904A-A058CD3C8EDA.png,NA,7001 S. Montgomery ,not yet validated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA
323,South Tacoma Blessing Box,47.193145,-122.500429,Tacoma,98409,Pierce,Washington,Little Free Pantry - Mini Pantry Movement,Shared Pantry,cassafrass76@gmail.com,,http://mapping.littlefreepantry.org/media/pantry_images/6b084757c11d469aa18eec5e580b4355/978E0046-31A9-49A5-9032-AD02AA80B040.jpeg,NA,7201 S Mullen St ,not yet validated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA
324,The Little Free Pantry,47.18038,-122.549585,Tacoma,98498,Pierce,Washington,The Little Free Pantry network,Shared Pantry,https://www.thelittlefreepantries.org/find-a-pantry,,,NA,8407 Steilacoom Blvd SW,not yet validated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA
325,The Little Free Pantry,47.163551,-122.551302,Tacoma,98498,Pierce,Washington,The Little Free Pantry network,Shared Pantry,https://www.thelittlefreepantries.org/find-a-pantry,,,NA,8601 104th St SW,not yet validated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA
326,Shortmeadow Pantry,45.642062,-122.649385,Vancouver,98663,Clark,Washington,Little Free Pantry - Mini Pantry Movement,Shared Pantry,jessica@littlefreepantry.org,,http://mapping.littlefreepantry.org/media/pantry_images/c2ee371aed76451182809c7b9270d52a/pantry1.jpg,NA,29th & U St. ,not yet validated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA
327,Hazel Dell,45.665324,-122.669042,Vancouver,98665,Clark,Washington,Vancouver Free Fridge project,Shared Pantry,vancouverfreefridge@gmail.com https://www.facebook.com/VancouverFreeFridge/,,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-6/292759776_383098587222798_8486131449406621736_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=a26aad&_nc_ohc=3XGQZ9WTTc0AX-SeMHj&_nc_ht=scontent-sea1-1.xx&oh=00_AT8a75qO7sBjxPfFBIfYpHEBV1Zx574XQU3-RhSOAwSkxA&oe=62DC7764 https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-6/293055766_379110067621650_111451927309173388_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=a26aad&_nc_ohc=s0yCZfZszs0AX_ueaI_&_nc_ht=scontent-sea1-1.xx&oh=00_AT8i1rfNlBRiWjodKwjnpet2v9vzcKNI54oMRcFbrWla4g&oe=62DC03E3,NA,Hazel Dell  5903 NE Hazel Dell Ave ,not yet validated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA
328,Wilkeson Community Garden Pantry,47.103251,-122.045199,Wilkeson,98396,Pierce,Washington,Little Free Pantry - Mini Pantry Movement,Shared Pantry,damrunner@gmail.com,Between the Red Caboose and the Wilkeson Community Garden,,NA,Railroad St,not yet validated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA
329,Girl Scout Troop 45199,47.756149,-122.071994,Woodinville,98077,King,Washington,Little Free Pantry - Mini Pantry Movement,Shared Pantry,jessica@littlefreepantry.org,,http://mapping.littlefreepantry.org/media/pantry_images/533ad50c517b44f9b03847a9381441e0/IMG-9754.jpg,"Yes, it still exists.",17524 199th Ave NE,2025/02/28 2:30:43 AM GMT+2,47.75607N x 122.07202W,Non-refrigerated,Private residence (e.g. on someone frontyard),Yes,Outdoor without a cover,"33""H x 18""W x 13""L",2,Yes,"canned soup canned green beans, flake potato maccaroni, well stocked",https://drive.google.com/u/1/open?usp=forms_web&id=10z-9icH8kfFxKZvGr9MTyGsVGW11B4GT,The door has a latch,yes,18,13,33
330,The Little Free Pantry,47.760995,-122.094095,Woodinville,98077,King,Washington,The Little Free Pantry network,Shared Pantry,https://www.thelittlefreepantries.org/find-a-pantry,,,"Yes, it still exists.",18350 NE Woodinville Duvall Pl,2025/02/28 2:23:44 AM GMT+2,47.76102N x 122.09423W,Non-refrigerated,Non-profit organization (e.g. by a church of food bank),Yes,"One piece stainless steel roof but no other ""cover""","29""H x 48""W x 17""L",3,Yes,"maccaroni, canned soup bisquick...fully stocked",https://drive.google.com/u/1/open?usp=forms_web&id=1zpZ7S_smtTcVoW3OchAhjCaNi3GHzO52,"There is an overflow donations ""can"" (shown in foto) its full of donations too",yes,48,17,29
331,The Little Free Pantry,46.597073,-120.572537,Yakima,98908,Yakima,Washington,The Little Free Pantry network,Shared Pantry,yakimiller.amyh@gmail.com,,https://doc-0c-4o-mymaps.googleusercontent.com/untrusted/hostedimage/hhdb5kbpa7oj96mjit7agv4qug/qmpuonjm69iro98vrbv0k1geqo/1657585286500/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AIsG_vbWwFcvKQ6zHmN4n73dj19PuV2xgBLZHi2vSt-q2G3zLV347pYID0WPDnmWlRlL1mjJNpDO-FR7t3_kQ18H5HZlwWrRx0DJqqKWO9bwtDzWA3nqRIWvJbF8mjreoYdVZVegCtwRvu7M3bEMrspPpy7AzCFu-SH7U1w4AKuBKHZerKyeZ-5SG1-td_HTaV5KDYA?session=0&fife=s16383,NA,14 N 48th Ave,not yet validated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA
332,Free Food Pantry / Blessing Box,46.939326,-122.605419,Yelm,98597,Thurston,Washington,The Little Free Pantry network,Shared Pantry,jessica@littlefreepantry.org,,http://mapping.littlefreepantry.org/media/pantry_images/d71cba62d02c44418f40a0240e5f5ec2/277581527_10166418994990714_5395316513395634585_n.jpg,NA,206 3rd St SE,not yet validated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA
333,The Octopus Bar,47.66103,-122.332511,Seattle,98103,King,Washington,Seattle Community Fridge,Pantry + Fridge,206-397-4557 theoctopusbar.com,,,"No, it does not exist anymore, and there is no other micropantry in the same block",2121 N 45th St,2025/01/30 11:36:06 PM GMT+2,,,,,,,NA,,,,,yes,NA,NA,NA
334,Rainier Valley,47.527911,-122.272826,Seattle,98118,King,Washington,Seattle Community Fridge,Pantry + Fridge,seattlecommunityfridge@gmail.com,,,NA,48th Ave S & S Thistle St,not yet validated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA
335,Burien,47.49583,-122.320629,Burien,98168,King,Washington,Seattle Community Fridge,Pantry + Fridge,seattlecommunityfridge@gmail.com,,,NA,S 120th St & 10th Ave S,not yet validated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA
3173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes, it still exists.","15 Roy St, Seattle, WA 98109",2025/01/26 9:25:51 PM GMT+2,,Non-refrigerated,Non-profit organization (e.g. by a church of food bank),Yes,Outdoor without a cover,"40 h, 20 w, 40 L",2,Two doors,"6 can of vegetables, one box of cookies, soap, one chicken breast ",https://drive.google.com/u/1/open?usp=forms_web&id=1UXIQUobbpqXVbOkyDv-sSFQ_oLP3kqfd,Chicken breast is wrapped is in a container wrapped on plastic. As of Sunday 1/26 at 11:30am is almost empty ,yes,20,40,40
3180,NA,47.77043,-122.2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes, it still exists.","19540 104th Ave NE Bothell, WA 98011",2025/01/23 8:17:35 PM GMT+2,47.77043N X 122.20040W,Non-refrigerated,Non-profit organization (e.g. by a church of food bank),Yes,Outdoor with a cover,"23""W X 35""H X 13""D",3,Yes,"Tightly stocked with cans and packages of pasta, etc, water...  too much to count",https://drive.google.com/u/1/open?usp=forms_web&id=1dUUB2D0JslGQe8ZEzbc1L9YwRyil-5o3,"it's on the south side of 196th, in the open, mid-way along the side of the sanctuary of the church",yes,23,13,35
3180,NA,47.77043,-122.2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes, it still exists.",19540 104th Ave NE Bothell,2025/02/18 2:24:11 AM GMT+2,47.77043N X 122.20040W,Non-refrigerated,Non-profit organization (e.g. by a church of food bank),Yes,Outdoor with a cover,35 in H X 23 In W X 13 in L,2,Yes,"Well stocked, its full",https://drive.google.com/u/1/open?usp=forms_web&id=1mznUA0FbdLIAgydXX91BfcAoSI1QYM0V,on the south side of 196th well back from 104th,yes,23,13,35
3601,NA,47.5286418,-122.3816148,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes, it still exists.",8316 39th AVE SW,2025/02/13 1:25:34 AM GMT+2,"(47.5286418, -122.3816148)",Non-refrigerated,Non-profit organization (e.g. by a church of food bank),Yes,Outdoor with a cover,"36 H, 24 W, 15 L",2,Yes,"25 cans of assorted soups, beans, vegetables. 4 squash soup packets, two chicken soup tetra packs (32 oz  boxes), 3 pounds rice, 6 oz dried beans,  1 pound dried macaroni, 5 instant cocoa packets, one terra pack tomato soup. Tortilla chips, personal care items (tampons), one bottle salad dressing, one can green salsa.  One Dutch oven and one quilt. ",https://drive.google.com/u/1/open?usp=forms_web&id=1T0MzBtvkWEK3GUd4PaFdEmkQFd1Y6LiH,,yes,24,15,36
3658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No, it does not exist anymore, and there is no other micropantry in the same block",,2025/02/23 8:53:07 AM GMT+2,,,,,,,NA,,,,,yes,NA,NA,NA
3698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No, it does not exist anymore, and there is no other micropantry in the same block",,2025/02/13 1:27:45 AM GMT+2,,,,,,,NA,,,,,yes,NA,NA,NA
NA,NA,47.71108,-122.20657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10021 NE 124th St Kirkland WA,2025/01/29 3:09:42 AM GMT+2,47.71108N 122.20657W,Non-refrigerated,Non-profit organization (e.g. by a church of food bank),Yes,Outdoor with a cover,"70""H, 48""W, 20""L",5,Yes,">50cans, multiple bags dri beans, plus...",https://drive.google.com/u/1/open?usp=forms_web&id=1BniysRMi3KWWWljYIRmFY8TJUa1m0_pV,"well known in the kirkland area, there's a sky light in the roof!  It's 20"" ""long"" but the shelves are only 10 wide.  It's ""behind"" the church, next to the parking lot off 124th St",yes,48,20,70
NA,NA,47.5085017,-122.3498493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10460 12th Ave SW,2025/02/25 3:05:16 AM GMT+2,"(47.5085017, -122.3498493)",Non-refrigerated,Public property (e.g. park or sidewalk),Yes,Outdoor with a cover,"15 H, 13 W,  12 L",1,Yes,"2 cans of beans, 2 boxes of pasta. ",https://drive.google.com/u/1/open?usp=forms_web&id=1PsmwzccgTOFifvh292cfq2nIBz679fCi,New pantry to add to the map. ,yes,13,12,15
NA,NA,47.67428,-122.20238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"127 State Street, Kirkland WA",2025/01/25 1:15:56 AM GMT+2,47.67428N X 122.20238W,Non-refrigerated,Non-profit organization (e.g. by a church of food bank),Integrated shingle roof,Outdoor with a cover,"32""W X 29""H X 20""D plus aux unit 18""W X 15""H X 14""D",3,Yes,"13 cans, rice, pasta, dri potato",https://drive.google.com/u/1/open?usp=forms_web&id=1QFj2Mydyne0Xaq9nZgEB5dNq1I0t628u,"While I was collecting the data, a person walked up and made a withdrawl.  I imagine this pantry is well used.",yes,32,20,29
NA,NA,47.73345,-122.34766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14300 Linden Ave N,2025/02/13 3:07:05 AM GMT+2,"47.73345° N, 122.34766° W",Non-refrigerated,Public property (e.g. park or sidewalk),No,"Outdoor with a cover;3 pantry boxes with roofs , all 3 are missing the doors. ","36, 48,36",1,No,Empty,https://drive.google.com/u/1/open?usp=forms_web&id=1O9HKOA8Km5SydY8rkcu2uYBD-ruYvljp,There are three pantry boxes. All were empty but I have seen food and clothes in them on other occasions. All the doors are gone. There is no house/residence adjacent to the boxes. This pantry is in a high foot traffic area. ,yes,48,36,36
NA,NA,47.556009,-122.29409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5040 30th Ave S, Seattle, WA 98108",2025/01/27 1:54:12 AM GMT+2,"47.556009, -122.294090",Non-refrigerated,Private residence (e.g. on someone frontyard),Yes,Indoor,"80 H, 105 W, 60 L",10,Yes,"boxes of fresh produce, oranges, blueberries, strawberries, flowers, bread and baked goods",https://drive.google.com/u/1/open?usp=forms_web&id=1r-DAKhWZCn3ifkjKIDXBYGTxbdxmi500,"the pantry is next to a fridge, owner is Juli Cummings, she runs operations rescuing food from PCC and other large chain grocery stores",yes,105,60,80
NA,NA,47.67288,-122.20217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308 4th AVE S Kirkland WA,2025/01/25 1:08:15 AM GMT+2,47.67288N X 122.20217W,Non-refrigerated,Non-profit organization (e.g. by a church of food bank),No,Outdoor without a cover,"82""H X 30"" X 16""D",6,No,"It's empty right now on account of the accident, see below",https://drive.google.com/u/1/open?usp=forms_web&id=16_mUlHcS-T9y90_xENv9e-Vlj477A2I9,"This LFP had been sustained by my church.  Recently a car jumped the curb and smashed our down-stairs entry door after ricoshaying off the LFP with excessive damage.  We are having a new, improved pantry built, it's not quite ready.  We expect it to be well patronized.",yes,30,16,82
