ID,NAME,CITY,ZIP,COUNTY,PUGET_SOUND,STATE,POPULATION,LOCATION,NETWORK,DETAIL,CONTACT,ADDITIONAL_LOCATION_INFO,IMAGE_LINK,Timestamp,exists,lat_lon,type,location_desc,overhead,??,size,shelves,door,contents,photo,observation,ADDRESS,LAT,LON,exists_short
295,Caritas - St. Andrew's Episcopal,Spokane,99205.0,Spokane,No,Washington,Urban,Eastern,The Little Free Pantry network,Shared Pantry,manager@caritasoutreachministries.org,,https://doc-00-4o-mymaps.googleusercontent.com/untrusted/hostedimage/hhdb5kbpa7oj96mjit7agv4qug/u5eugsq7ja58k1c0iel5jeco9c/1657585286500/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AIsG_vaEXnFG6cbHU-ZH2sBOzTryACK0P9Th-B6_TNChjcd7X61rP6Rkwq6cFQzgtGQrP96QVP927FOLvbnkA-k3-Pl-U1UhhBUMZdyFWajsyQjm5fDF1wT8dVYoH5c3bF4YpoDxKsxxDbLFNBX9YnsL6Nn1sSZ8YAN2MSqKIyWoSr4FyoyRI7-lCv0TwW-ZD1TLlI6E?session=0&fife=s16383,,,,,,,,,,,,,,2404 N Howard St,47.679581999999996,-117.42031,DONT KNOW
296,Caritas - Shadle Park Pres,Spokane,99205.0,Spokane,No,Washington,Urban,Eastern,Little Free Pantry - Mini Pantry Movement,Shared Pantry,manager@caritasoutreachministries.org,,http://mapping.littlefreepantry.org/media/pantry_images/50ef1dc4107445bfbc91aa53211495c4/shadle_1.jpg http://mapping.littlefreepantry.org/media/pantry_images/50ef1dc4107445bfbc91aa53211495c4/shadle_3.jpg,,,,,,,,,,,,,,2506 W Rowan Ave Spokane,47.708166999999996,-117.447735,DONT KNOW
297,Caritas - Broad,Spokane,99205.0,Spokane,No,Washington,Urban,Eastern,Little Free Pantry - Mini Pantry Movement,Shared Pantry,manager@caritasoutreachministries.org,,http://mapping.littlefreepantry.org/media/pantry_images/3e7f6c7f2fc6471695b5deccfb452528/P1020003.JPG,,,,,,,,,,,,,,2603 W. Broad Spokane,47.701589999999996,-117.44918899999999,DONT KNOW
298,Caritas - Rowan,Spokane,99205.0,Spokane,No,Washington,Urban,Eastern,Little Free Pantry - Mini Pantry Movement,Shared Pantry,manager@caritasoutreachministries.org,,http://mapping.littlefreepantry.org/media/pantry_images/d67b5a2a6aa44c20ae77bf45c81304ad/P1010999.JPG,,,,,,,,,,,,,,3005 W. Rowan Ave Spokane,47.70814099999999,-117.45584500000001,DONT KNOW
299,Given pantry,Spokane,99223.0,Spokane,No,Washington,Urban,Eastern,Little Free Pantry - Mini Pantry Movement,Shared Pantry,jessica@littlefreepantry.org,,http://mapping.littlefreepantry.org/media/pantry_images/d72caa19bec4489caa4e07445a8bdab8/A88DECC6-9B97-40F6-B44D-CBC7E35B1670.jpeg,,,,,,,,,,,,,,3124 E 17th Ave Spokane,47.640173999999995,-117.364785,DONT KNOW
300,Caritas - Fowler United Methodist,Spokane,99205.0,Spokane,No,Washington,Urban,Eastern,Little Free Pantry - Mini Pantry Movement,Shared Pantry,manager@caritasoutreachministries.org,,,,,,,,,,,,,,,,3928 N. Howard St. Spokane,47.694378000000015,-117.420514,DONT KNOW
301,Caritas - Cannon,Spokane,99205.0,Spokane,No,Washington,Urban,Eastern,Little Free Pantry - Mini Pantry Movement,Shared Pantry,manager@caritasoutreachministries.org,,http://mapping.littlefreepantry.org/media/pantry_images/99f44677b4f74e02b7db941ffc7b9d95/3929_N_Cannon.jpg,,,,,,,,,,,,,,3929 N Cannon St Spokane,47.69443700000001,-117.440574,DONT KNOW
302,Caritas - VA Queen,Spokane,99205.0,Spokane,No,Washington,Urban,Eastern,Little Free Pantry - Mini Pantry Movement,Shared Pantry,manager@caritasoutreachministries.org,,http://mapping.littlefreepantry.org/media/pantry_images/25203d1bc3ce44ce9d634e00c4f3dfc9/VA_3.jpg http://mapping.littlefreepantry.org/media/pantry_images/25203d1bc3ce44ce9d634e00c4f3dfc9/VA_1.jpg,,,,,,,,,,,,,,4017 W Queen Ave Spokane,47.704082000000014,-117.471111,DONT KNOW
303,Hamblen Presbyterian Church Little Free Pantry,Spokane,99203.0,Spokane,No,Washington,Urban,Eastern,Little Free Pantry - Mini Pantry Movement,Shared Pantry,jessica@littlefreepantry.org,,http://mapping.littlefreepantry.org/media/pantry_images/0b03ac5bda58452ca22d641d77e02a11/D5C652ED-B6F9-4F25-958E-4FDC0F1F7D1A.jpeg,,,,,,,,,,,,,,4102 S. Crestline Street Spokane,47.616457000000004,-117.38016200000001,DONT KNOW
304,Caritas - Winston,Spokane,99205.0,Spokane,No,Washington,Urban,Eastern,Little Free Pantry - Mini Pantry Movement,Shared Pantry,manager@caritasoutreachministries.org,,http://mapping.littlefreepantry.org/media/pantry_images/9d07c30eafac4da1bd77b0b25b37dc2f/4315_W_Winston.jpg,,,,,,,,,,,,,,4315 W. Winston Dr. Spokane,47.712568000000005,-117.47535,DONT KNOW
305,Lidgerwood Church Food Library,Spokane,99207.0,Spokane,No,Washington,Urban,Eastern,Little Free Pantry - Mini Pantry Movement,Shared Pantry,jessica@littlefreepantry.org,,,,,,,,,,,,,,,,4449 N Nevada Street,47.69877000000001,-117.395207,DONT KNOW
306,Help for you,Spokane,99205.0,Spokane,No,Washington,Urban,Eastern,Little Free Pantry - Mini Pantry Movement,Shared Pantry,skmar01@yahoo.com,,,,,,,,,,,,,,,,5004 N Oak St Spokane,47.703597,-117.437722,DONT KNOW
307,Caritas - Driscoll,Spokane,99205.0,Spokane,No,Washington,Urban,Eastern,Little Free Pantry - Mini Pantry Movement,Shared Pantry,manager@caritasoutreachministries.org,,https://doc-0c-4o-mymaps.googleusercontent.com/untrusted/hostedimage/hhdb5kbpa7oj96mjit7agv4qug/nv7ng2d49oaem9co69avkrgl2k/1657585286500/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AIsG_vZ7uRJ6b5i1B4_JkWtAlGnepDeK6O9ktnMRD16tkKeqFI_3HNKbRUkm4U8dmv539Wcuc4CmfNvp81BywJLQoj4MOinl2wq6sPlz1SOFjRIa2KQyvbGIiAInDsq7qYKOsOXrul39kVMiHm0psDbp629-7QTMlrQLgkteCmxXcM6flPV3hzh-E4zFmIaSnEW0W_gj?session=0&fife=s16383,,,,,,,,,,,,,,5017 N Driscoll Blvd,47.703469999999996,-117.46418600000001,DONT KNOW
308,Caritas - Shadle Park Presbyterian Church,Spokane,99205.0,Spokane,No,Washington,Urban,Eastern,Little Free Pantry - Mini Pantry Movement,Shared Pantry,manager@caritasoutreachministries.org,,https://doc-0c-4o-mymaps.googleusercontent.com/untrusted/hostedimage/hhdb5kbpa7oj96mjit7agv4qug/9ualrnibqllhivdrcufj7hvu70/1657585286500/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AIsG_vZf5QSu7T-jOKgR1BXxdrgW_5qeE2XIMnyRnsEWtFqCa4fbf6ZicJPMyWLXA8_z2_mrJuip4Z8aJUTq7VjNx-ZNtgbMez5iVruzymMLidFCcQ_5Z5BalglRljKMElvB2P_zPPDs9OSTYI0YYtJ6i3VQwvtwFSlxsMNlb6cZbc14I9b5fNPBkP_0NNHYZtlAdrCg?session=0&fife=s16383,,,,,,,,,,,,,,5508 N Alberta St,47.70816400000001,-117.44767300000001,DONT KNOW
309,Northside Church of Christ Free Pantry,Spokane,99205.0,Spokane,No,Washington,Urban,Eastern,The Little Free Pantry network,Shared Pantry,minister@nsidechurch.org,,https://doc-08-4o-mymaps.googleusercontent.com/untrusted/hostedimage/hhdb5kbpa7oj96mjit7agv4qug/7sa8pqsoooohgu0dlf5tl1k9o8/1657585286500/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AIsG_vZdM8YAe_GXXm49E_RNL-ou67nkhfg6S1oTU-LSVeeks9yCHOV0hbNFnA7o0e1N1I_0Wt3KPqaLTXMq561E2d8PJwUjIXp4jxPZpDacQMJ_Y4LYVe0ncVA8q_gTE6sdTofo2mC-3Yr6Xn9FcRmeIwhUSXNxFeyAX7SpgyYsncmRcgngxSHhwQljM76T8w5xhRd-?session=0&fife=s16383,,,,,,,,,,,,,,5601 N Jefferson St Spokane,47.709079,-117.42962800000001,DONT KNOW
310,Caritas - Wall,Spokane,99208.0,Spokane,No,Washington,Urban,Eastern,Little Free Pantry - Mini Pantry Movement,Shared Pantry,manager@caritasoutreachministries.org,,,,,,,,,,,,,,,,6718 N Wall St. Spokane,47.719299,-117.421997,DONT KNOW
311,Caritas - Prince of Peace Lutheran Church,Spokane,99208.0,Spokane,No,Washington,Urban,Eastern,The Little Free Pantry network,Shared Pantry,manager@caritasoutreachministries.org,,https://doc-10-4o-mymaps.googleusercontent.com/untrusted/hostedimage/hhdb5kbpa7oj96mjit7agv4qug/tk5aio511dhr2mbrlnj5ep8vrk/1657585286500/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AIsG_va7cMq8HGrAXI0ile6RHMJjEx3baeMmRRTvCgz77B0udvIB1Tceyn-w8y3VYfJKxaImJIRDg1Pf5OdvkBxIYRHaRSMgZEqN6VYA1cOCERJ3_L0OPyEp8vi5q9dTgVCKg0ODj3BKaULbjRxrSS7q7Du8VGHeujOCn8g4cCdqEaIMoqfqbdURvlLOXNpSju9skckc?session=0&fife=s16383,,,,,,,,,,,,,,8441 N Indian Trail Rd. Spokane,47.73579799999999,-117.48301100000002,DONT KNOW
312,YMCA Pantry,Spokane,99201.0,Spokane,No,Washington,Urban,Eastern,The Little Free Pantry network,Shared Pantry,manager@caritasoutreachministries.org,,https://doc-0g-4o-mymaps.googleusercontent.com/untrusted/hostedimage/hhdb5kbpa7oj96mjit7agv4qug/7rojan62buq7o7rdn29jkbmbj4/1657585286500/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AIsG_vb0oyaNdC9sXdVYb34bL10VOOR35a84Oq0bYk2fn2ctbKR0ZLRbJ49UdjrmCIiXDduy4eI0LqX2fn-l5NUoXm3-Zs-vTPmjdNK-oFeVX_xdNP-Z0MzOeCmUDmu6CNM0f-ofMlW7adFbr3imBh0SawQITmpxaJx7yHaoH0KSIpZ-jykS0vUMlnofuQkn2ycNAPky?session=0&fife=s16383,,,,,,,,,,,,,,930 N Monroe St,47.666445,-117.425735,DONT KNOW
313,Caritas - Corbin Senior Center,Spokane,99205.0,Spokane,No,Washington,Urban,Eastern,Little Free Pantry - Mini Pantry Movement,Shared Pantry,manager@caritasoutreachministries.org,,http://mapping.littlefreepantry.org/media/pantry_images/4e536bf552384c2c9b4a2be4665aafb1/827_W_Cleveland.jpg,,,,,,,,,,,,,,Corbin Senior Center 827 W. Cleveland Ave ,47.683600999999996,-117.42505500000001,DONT KNOW
314,Little Free Pantry West Central,Spokane,99201.0,Spokane,No,Washington,Urban,Eastern,Little Free Pantry - Mini Pantry Movement,Shared Pantry,jacki.putnam@gmail.com,,,,,,,,,,,,,,,,W 2330 Sharp Ave Spokane,47.66896300000001,-117.447167,DONT KNOW
315,Little Free Pantry Spokane Valley,Spokane Valley,99206.0,Spokane,Yes,Washington,Urban,Eastern,The Little Free Pantry network,Shared Pantry,mrthurber@comcast.net,,http://mapping.littlefreepantry.org/media/pantry_images/05452a1722f64e1fab952e42e66b156a/1FA332C1-C42B-480A-B382-D6D330F4E53C.png http://mapping.littlefreepantry.org/media/pantry_images/05452a1722f64e1fab952e42e66b156a/9F2D7486-4B00-40DB-8AC0-0C99808B1D64.jpeg,,,,,,,,,,,,,,12 N University Spokane Valley,47.65763799999999,-117.26127500000001,DONT KNOW
316,Blessing Box,Spokane Valley,99216.0,Spokane,Yes,Washington,Urban,Eastern,Little Free Pantry - Blessing Box,Shared Pantry,gailbpmac@aol.com,,http://mapping.littlefreepantry.org/media/pantry_images/2d977c9a9ca140319c5987f20ac23b3c/inbound7524800213160287991.jpg http://mapping.littlefreepantry.org/media/pantry_images/2d977c9a9ca140319c5987f20ac23b3c/inbound4352424466916405115.jpg,,,,,,,,,,,,,,13112 E 29th Avenue,47.63063300000002,-117.22790299999998,DONT KNOW
317,Sumner Library Pantry,Sumner,98390.0,Pierce,Yes,Washington,Urban,Western,The Little Free Pantry network,Shared Pantry,rryan@piercecountylibrary.org,Located in the parking lot of the Sumner Library,https://doc-0s-4o-mymaps.googleusercontent.com/untrusted/hostedimage/hhdb5kbpa7oj96mjit7agv4qug/op0rfa7ujpvu5nkg869lk19pmo/1657652187750/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AIsG_vb0kZejq6cHjqw-OLGlHN2dQNtvmZcP8kcQQogHoDPMGT4ptHTLx3lug2ZpQicZ1KWJtU87TibX1PZIAK4_PEjGfaRdDxAesnRBb2kZArQQhFdy8qHaQ4v8ESBxBwDESLnvX5JbxWHllhCGt3ueHlvsCWrY80d5Hr6MN7xXLnHAekY63Y9MjBUnTMCDV8ZXxXfc?session=0&fife=s16383,,,,,,,,,,,,,,1116 Fryar Ave,47.20436699999999,-122.243873,DONT KNOW
318,Sharing is Caring,Sumner,98390.0,Pierce,Yes,Washington,Urban,Western,Little Free Pantry - Mini Pantry Movement,Shared Pantry,jannette.raglin@gmail.com,,http://mapping.littlefreepantry.org/media/pantry_images/549d28a108f04933a648ca59f9238f31/FB_IMG_1623191344715.jpg,,,,,,,,,,,,,,1710 Main St Sumner,47.20303400000001,-122.232646,DONT KNOW
319,Parkland/Spanaway Library,Tacoma,98444.0,Pierce,Yes,Washington,Urban,Western,Little Free Pantry - Mini Pantry Movement,Shared Pantry,kbrooks@piercecountylibrary.org,,http://mapping.littlefreepantry.org/media/pantry_images/994cbeb6d9c949edbed6fab9e168e2b1/Parkland_Spanaway_Library.jpg,,,,,,,,,,,,,,13718 Pacific Ave S ,47.13217800000001,-122.43524300000001,DONT KNOW
320,Tacoma CRCC Summit-Waller,Tacoma,98404.0,Pierce,Yes,Washington,Urban,Western,Little Free Pantry - Mini Pantry Movement,Shared Pantry,stanvp3923@comcast.net,,http://mapping.littlefreepantry.org/media/pantry_images/2ef7f284fff046069b1e7b79acc0c4d2/20210409_135010.jpg,,,,,,,,,,,,,,2419 E 72nd St. ,47.191974999999985,-122.396396,DONT KNOW
321,The Little Free Pantry,Tacoma,98404.0,Pierce,Yes,Washington,Urban,Western,The Little Free Pantry network,Shared Pantry,https://www.thelittlefreepantries.org/find-a-pantry,,https://doc-08-4o-mymaps.googleusercontent.com/untrusted/hostedimage/hhdb5kbpa7oj96mjit7agv4qug/9h8ukg51t6lu1fkvi3sulnaujo/1657652187750/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AIsG_vZ_3442X0XPZGibOqbMsK9S4rNvuHchY0twpR3_eWNLDgBrekLZhj_1USLMRWV0QtvOK0234cj84WyktnWEqCyuCyrR8uBE05PiOa0clmTGTw89Uk-QpoEM-EDgFXxKG7PV07P4P8Vseru07SyrEFRZc5cfnJam8i8aH-vdQls6loSpT900QHjN9GxR9Emay5g?session=0&fife=s16383,,,,,,,,,,,,,,3550 E Roosevelt Ave,47.228456,-122.398947,DONT KNOW
322,Don’s Pantry (The Ventures),Tacoma,98409.0,Pierce,Yes,Washington,Urban,Western,Little Free Pantry - Mini Pantry Movement,Shared Pantry,kelly1351@hotmail.com,"Located in the alley entrance on S. 70th, between Montgomery and Adler",http://mapping.littlefreepantry.org/media/pantry_images/bf4cc311f0854521b48b1ac5b5e1d326/CBE162AD-ACE5-407E-904A-A058CD3C8EDA.png,,,,,,,,,,,,,,7001 S. Montgomery ,47.193766000000004,-122.47837099999998,DONT KNOW
323,South Tacoma Blessing Box,Tacoma,98409.0,Pierce,Yes,Washington,Urban,Western,Little Free Pantry - Mini Pantry Movement,Shared Pantry,cassafrass76@gmail.com,,http://mapping.littlefreepantry.org/media/pantry_images/6b084757c11d469aa18eec5e580b4355/978E0046-31A9-49A5-9032-AD02AA80B040.jpeg,,,,,,,,,,,,,,7201 S Mullen St ,47.193145,-122.50042900000001,DONT KNOW
324,The Little Free Pantry,Tacoma,98498.0,Pierce,Yes,Washington,Urban,Western,The Little Free Pantry network,Shared Pantry,https://www.thelittlefreepantries.org/find-a-pantry,,,,,,,,,,,,,,,,8407 Steilacoom Blvd SW,47.18038000000002,-122.549585,DONT KNOW
325,The Little Free Pantry,Tacoma,98498.0,Pierce,Yes,Washington,Urban,Western,The Little Free Pantry network,Shared Pantry,https://www.thelittlefreepantries.org/find-a-pantry,,,,,,,,,,,,,,,,8601 104th St SW,47.163551,-122.55130200000002,DONT KNOW
326,Shortmeadow Pantry,Vancouver,98663.0,Clark,No,Washington,Urban,Western,Little Free Pantry - Mini Pantry Movement,Shared Pantry,jessica@littlefreepantry.org,,http://mapping.littlefreepantry.org/media/pantry_images/c2ee371aed76451182809c7b9270d52a/pantry1.jpg,,,,,,,,,,,,,,29th & U St. ,45.64206200000001,-122.649385,DONT KNOW
327,Hazel Dell,Vancouver,98665.0,Clark,No,Washington,Urban,Western,Vancouver Free Fridge project,Shared Pantry,vancouverfreefridge@gmail.com https://www.facebook.com/VancouverFreeFridge/,,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-6/292759776_383098587222798_8486131449406621736_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=a26aad&_nc_ohc=3XGQZ9WTTc0AX-SeMHj&_nc_ht=scontent-sea1-1.xx&oh=00_AT8a75qO7sBjxPfFBIfYpHEBV1Zx574XQU3-RhSOAwSkxA&oe=62DC7764 https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-6/293055766_379110067621650_111451927309173388_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=a26aad&_nc_ohc=s0yCZfZszs0AX_ueaI_&_nc_ht=scontent-sea1-1.xx&oh=00_AT8i1rfNlBRiWjodKwjnpet2v9vzcKNI54oMRcFbrWla4g&oe=62DC03E3,,,,,,,,,,,,,,Hazel Dell  5903 NE Hazel Dell Ave ,45.665324,-122.669042,DONT KNOW
328,Wilkeson Community Garden Pantry,Wilkeson,98396.0,Pierce,Yes,Washington,Urban,Western,Little Free Pantry - Mini Pantry Movement,Shared Pantry,damrunner@gmail.com,Between the Red Caboose and the Wilkeson Community Garden,,,,,,,,,,,,,,,Railroad St,47.10325100000001,-122.04519899999998,DONT KNOW
329,Girl Scout Troop 45199,Woodinville,98077.0,King,Yes,Washington,Urban,Western,Little Free Pantry - Mini Pantry Movement,Shared Pantry,jessica@littlefreepantry.org,,http://mapping.littlefreepantry.org/media/pantry_images/533ad50c517b44f9b03847a9381441e0/IMG-9754.jpg,2025/02/28 2:30:43 AM GMT+2,"Yes, it still exists.",47.75607N x 122.07202W,Non-refrigerated,Private residence (e.g. on someone frontyard),Yes,Outdoor without a cover,"33""H x 18""W x 13""L",2.0,Yes,"canned soup canned green beans, flake potato maccaroni, well stocked",https://drive.google.com/u/1/open?usp=forms_web&id=10z-9icH8kfFxKZvGr9MTyGsVGW11B4GT,The door has a latch,17524 199th Ave NE,47.75614899999999,-122.07199400000002,YES
330,The Little Free Pantry,Woodinville,98077.0,King,Yes,Washington,Urban,Western,The Little Free Pantry network,Shared Pantry,https://www.thelittlefreepantries.org/find-a-pantry,,,2025/02/28 2:23:44 AM GMT+2,"Yes, it still exists.",47.76102N x 122.09423W,Non-refrigerated,Non-profit organization (e.g. by a church of food bank),Yes,"One piece stainless steel roof but no other ""cover""","29""H x 48""W x 17""L",3.0,Yes,"maccaroni, canned soup bisquick...fully stocked",https://drive.google.com/u/1/open?usp=forms_web&id=1zpZ7S_smtTcVoW3OchAhjCaNi3GHzO52,"There is an overflow donations ""can"" (shown in foto) its full of donations too",18350 NE Woodinville Duvall Pl,47.760994999999994,-122.094095,YES
331,The Little Free Pantry,Yakima,98908.0,Yakima,No,Washington,Rural,Eastern,The Little Free Pantry network,Shared Pantry,yakimiller.amyh@gmail.com,,https://doc-0c-4o-mymaps.googleusercontent.com/untrusted/hostedimage/hhdb5kbpa7oj96mjit7agv4qug/qmpuonjm69iro98vrbv0k1geqo/1657585286500/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AIsG_vbWwFcvKQ6zHmN4n73dj19PuV2xgBLZHi2vSt-q2G3zLV347pYID0WPDnmWlRlL1mjJNpDO-FR7t3_kQ18H5HZlwWrRx0DJqqKWO9bwtDzWA3nqRIWvJbF8mjreoYdVZVegCtwRvu7M3bEMrspPpy7AzCFu-SH7U1w4AKuBKHZerKyeZ-5SG1-td_HTaV5KDYA?session=0&fife=s16383,,,,,,,,,,,,,,14 N 48th Ave,46.597072999999995,-120.57253699999998,DONT KNOW
332,Free Food Pantry / Blessing Box,Yelm,98597.0,Thurston,Yes,Washington,Urban,Western,The Little Free Pantry network,Shared Pantry,jessica@littlefreepantry.org,,http://mapping.littlefreepantry.org/media/pantry_images/d71cba62d02c44418f40a0240e5f5ec2/277581527_10166418994990714_5395316513395634585_n.jpg,,,,,,,,,,,,,,206 3rd St SE,46.93932600000001,-122.60541900000001,DONT KNOW
333,The Octopus Bar,Seattle,98103.0,King,Yes,Washington,Urban,Western,Seattle Community Fridge,Pantry + Fridge,206-397-4557 theoctopusbar.com,,,2025/01/30 11:36:06 PM GMT+2,"No, it does not exist anymore, and there is no other micropantry in the same block",,,,,,,,,,,,2121 N 45th St,47.66103000000001,-122.33251100000001,NO
334,Rainier Valley,Seattle,98118.0,King,Yes,Washington,Urban,Western,Seattle Community Fridge,Pantry + Fridge,seattlecommunityfridge@gmail.com,,,,,,,,,,,,,,,,48th Ave S & S Thistle St,47.52791099999999,-122.27282600000001,DONT KNOW
335,Burien,Burien,98168.0,King,Yes,Washington,Urban,Western,Seattle Community Fridge,Pantry + Fridge,seattlecommunityfridge@gmail.com,,,,,,,,,,,,,,,,S 120th St & 10th Ave S,47.49582999999999,-122.320629,DONT KNOW
3173,,,,,,,,,,,,,,2025/01/26 9:25:51 PM GMT+2,"Yes, it still exists.",,Non-refrigerated,Non-profit organization (e.g. by a church of food bank),Yes,Outdoor without a cover,"40 h, 20 w, 40 L",2.0,Two doors,"6 can of vegetables, one box of cookies, soap, one chicken breast ",https://drive.google.com/u/1/open?usp=forms_web&id=1UXIQUobbpqXVbOkyDv-sSFQ_oLP3kqfd,Chicken breast is wrapped is in a container wrapped on plastic. As of Sunday 1/26 at 11:30am is almost empty ,"15 Roy St, Seattle, WA 98109",,,YES
3180,,,,,,,,,,,,,,2025/01/23 8:17:35 PM GMT+2,"Yes, it still exists.",47.77043N X 122.20040W,Non-refrigerated,Non-profit organization (e.g. by a church of food bank),Yes,Outdoor with a cover,"23""W X 35""H X 13""D",3.0,Yes,"Tightly stocked with cans and packages of pasta, etc, water...  too much to count",https://drive.google.com/u/1/open?usp=forms_web&id=1dUUB2D0JslGQe8ZEzbc1L9YwRyil-5o3,"it's on the south side of 196th, in the open, mid-way along the side of the sanctuary of the church","19540 104th Ave NE Bothell, WA 98011",47.770430000000005,-122.20040000000002,YES
3601,,,,,,,,,,,,,,2025/02/13 1:25:34 AM GMT+2,"Yes, it still exists.","(47.5286418, -122.3816148)",Non-refrigerated,Non-profit organization (e.g. by a church of food bank),Yes,Outdoor with a cover,"36 H, 24 W, 15 L",2.0,Yes,"25 cans of assorted soups, beans, vegetables. 4 squash soup packets, two chicken soup tetra packs (32 oz  boxes), 3 pounds rice, 6 oz dried beans,  1 pound dried macaroni, 5 instant cocoa packets, one terra pack tomato soup. Tortilla chips, personal care items (tampons), one bottle salad dressing, one can green salsa.  One Dutch oven and one quilt. ",https://drive.google.com/u/1/open?usp=forms_web&id=1T0MzBtvkWEK3GUd4PaFdEmkQFd1Y6LiH,,8316 39th AVE SW,47.52864180000001,-122.3816148,YES
3658,,,,,,,,,,,,,,2025/02/23 8:53:07 AM GMT+2,"No, it does not exist anymore, and there is no other micropantry in the same block",,,,,,,,,,,,,,,NO
3698,,,,,,,,,,,,,,2025/02/13 1:27:45 AM GMT+2,"No, it does not exist anymore, and there is no other micropantry in the same block",,,,,,,,,,,,,,,NO
9000,,,,,,,,,,,,,,2025/01/25 1:08:15 AM GMT+2,"Yes, it still exists.",47.67288N X 122.20217W,Non-refrigerated,Non-profit organization (e.g. by a church of food bank),No,Outdoor without a cover,"82""H X 30"" X 16""D",6.0,No,"It's empty right now on account of the accident, see below",https://drive.google.com/u/1/open?usp=forms_web&id=16_mUlHcS-T9y90_xENv9e-Vlj477A2I9,"This LFP had been sustained by my church.  Recently a car jumped the curb and smashed our down-stairs entry door after ricoshaying off the LFP with excessive damage.  We are having a new, improved pantry built, it's not quite ready.  We expect it to be well patronized.",308 4th AVE S Kirkland WA,47.67288000000001,-122.20216999999998,YES
9001,,,,,,,,,,,,,,2025/01/25 1:15:56 AM GMT+2,"Yes, it still exists.",47.67428N X 122.20238W,Non-refrigerated,Non-profit organization (e.g. by a church of food bank),Integrated shingle roof,Outdoor with a cover,"32""W X 29""H X 20""D plus aux unit 18""W X 15""H X 14""D",3.0,Yes,"13 cans, rice, pasta, dri potato",https://drive.google.com/u/1/open?usp=forms_web&id=1QFj2Mydyne0Xaq9nZgEB5dNq1I0t628u,"While I was collecting the data, a person walked up and made a withdrawl.  I imagine this pantry is well used.","127 State Street, Kirkland WA",47.67428000000002,-122.20238,YES
9002,,,,,,,,,,,,,,2025/01/27 1:49:02 AM GMT+2,"Yes, it still exists.","47.556045, -122.294077",Fridge,Private residence (e.g. on someone frontyard),Yes,Outdoor without a cover,"70 H, 35 W, 30 L",11.0,Yes,"raw meat, salad, fresh cut fruit, cheese, mexican food products, yogurt",https://drive.google.com/u/1/open?usp=forms_web&id=1Jj6vcD_aIcV2TvBDdsOWB1fxPP6wULcc,fridge with side shelter - owner is Juli Cummings (206-359-1575),"5040 30th Ave S, Seattle, WA 98108",47.556045,-122.29407700000002,YES
9003,,,,,,,,,,,,,,2025/01/27 1:54:12 AM GMT+2,"Yes, it still exists.","47.556009, -122.294090",Non-refrigerated,Private residence (e.g. on someone frontyard),Yes,Indoor,"80 H, 105 W, 60 L",10.0,Yes,"boxes of fresh produce, oranges, blueberries, strawberries, flowers, bread and baked goods",https://drive.google.com/u/1/open?usp=forms_web&id=1r-DAKhWZCn3ifkjKIDXBYGTxbdxmi500,"the pantry is next to a fridge, owner is Juli Cummings, she runs operations rescuing food from PCC and other large chain grocery stores","5040 30th Ave S, Seattle, WA 98108",47.556008999999996,-122.29409,YES
